wav_filename,wav_filesize,transcript
sample-chap26-224.wav,149984,donon ko dekhakar ekaek khilasee uthee
sample-chap11-81.wav,326384,apane man kee gaharaeeyon mein sadaiv vahee baat ghar karatee hai jo svayan se sambandhit ho
sample-chap14-167.wav,16135,kuchh baaten to jaanakar bhee nahin dekh paate ham
sample-chap29-300.wav,220544,priya ke lie usane jo chaaha tha vahee mila use bhee
sample-chap4-100.wav,174680,bola aaaipareshan ke baare mein kuchh nahin poochha
sample-chap10-149.wav,105884,jo sukh ab use milane ja raha hai
sample-chap22-203.wav,261116,usake sir se raharah kar mavaad yukt khoon nikal raha tha
sample-chap19-97.wav,15299,isee kee kaamana mein vah har dam lagee rahatee thee
sample-chap20-155.wav,6522,dev ne unhen bataaya
sample-chap30-29.wav,155276,lekin shikha ke aate hee main sab bhool gaee
sample-chap3-88.wav,119116,ramesh se kuchh na chhipa tha
sample-chap13-31.wav,10910,nahin baithana nahin hai mujhe
sample-chap25-158.wav,215252,subahasavere sadak par yaataayaat shoony ke baraabar tha
sample-chap20-186.wav,32226,dev ne mahasoos kiya ki kainsar ka ilaaj karate samay doktar apaneeapanee alag raay rakhate hain
sample-chap26-321.wav,107648,daya hee vaapasee mein milatee
sample-chap9-112.wav,189672,usakee sundarata par mohit ho gaee thee vah
sample-chap30-75.wav,291988,sirph isalie ki un yaado se lipat kar jeene se main nishkriy ho jaungee
sample-chap29-82.wav,262880,bas veena usee jyoti ke sahaare arun mein sama jaane ko betaab ho gaee
sample-chap2-122.wav,412820,kitane bhee raees kyon na hon ham jab koee bahumooly upahaar laata hai to man baagabaag ho uthata hai
sample-chap3-65.wav,335204,usee ne abhivaadan karane ke saath hee svayan bata diya ki vah sabase chhotee hai ghar mein
sample-chap2-18.wav,481616,prem ko kuchh atapataasa laga ekaek arun ka poochhana aur aise mein vah bas itana hee kah paaya  isakee aap chinta na keejie
sample-chap25-183.wav,171152,veena ke aansoo bahane lage main yahaan bhee akelee hoon
sample-chap19-42.wav,18016,usake dukhon ko dekhakar sab bura lagane lagata hai
sample-chap22-199.wav,132344,jaise ant aa gaya hai usaka
sample-chap10-73.wav,207312,tab dev ne poochha veena se  kaisa laga sab tumhen
sample-chap14-113.wav,34943,aankhen saaph karate hue bolee  chalo na maan aap naagapur se pahale achchhee khabar le aao
sample-chap12-10.wav,164976,chaar maheene beetane ko aa gae the
sample-chap10-107.wav,569816,aapakee har pareshaanee mein main aapake saath rahoongee aur main nahin chaahatee ki main apaneeaapakee kisee baat kee raay apane kisee parivaar ke sadasy se loon
sample-chap8-27.wav,257588,mahasoos kiya tha usane ki amit hee ghar mein sabase jyaada khushadil hai
sample-chap27-140.wav,134108,na to ve log karate
sample-chap19-166.wav,19897,chup thee lekin aansoo aviral bahe ja rahe the
sample-chap23-48.wav,461332,abhee veena pooree baat nahee kar paee thee dev ne tok diya use ab is bhram mein na raho veena ab mujhe koee nahee rok sakata
sample-chap13-123.wav,17180,jab bhee thodee see bhee takaleeph mahasoos ho kha lena
sample-chap25-225.wav,245240,koee kuchh bhee kahe lekin hamaaree khushee bhaabhee kee khushee mein hai bas
sample-chap2-126.wav,127932,arun parinay bandhan mein bandh gaya
sample-chap20-185.wav,31808,beemaaree jad se to khatm nahin hogee lekin usakee raphtaar dheemee pad jae yahee hamaaree koshish ho sakatee hai
sample-chap10-209.wav,273464,aise mein veena ke man kee baat veena kee nijee baat hee hokar rah gaee
sample-chap18-202.wav,33271,itana sab ek saath vah kaise kar letee hai dev sochakar aashcharyachakit tha
sample-chap27-4.wav,188792,lekin usamen kuchh to badalaav aa hee gaya tha
sample-chap17-93.wav,16971,tab dev kaha karata sankoch kis baat ka
sample-chap19-153.wav,30137,isaka matalab hai ki mere sir par latakee yah talavaar ab kab giregee pata nahin
sample-chap10-210.wav,131464,vahee dev kee dinacharya se parichit thee
sample-chap15-123.wav,36615,yah maan gyaan ka punj hai aur vahee gyaan ka punj vidyamaan tha maan nirmala mein
sample-chap2-11.wav,208196,shaadee ke in palon ko vah sanjokar rakhana chaahata tha
sample-chap7-155.wav,169388,tab pramod ne kaha  maan gae na mujhe ustaad
sample-chap12-46.wav,149984,ab hamen apanee raay nahin denee
sample-chap19-150.wav,9657,dard hoga kabheekabhee
sample-chap27-283.wav,91772,ham to chaahate hain
sample-chap18-52.wav,8194,priya dikh gaee use
sample-chap18-65.wav,8194,aur dev jeeja jee
sample-chap12-33.wav,412820,vahee chhaatr jo prinsipal ke saamane to naare lagaate aur dev ko saamane paakar ek dam chupp ho jaate
sample-chap9-153.wav,377540,veena ka nishchay abhee svayan use hee samajh nahin aa raha tha tab vah dev ko kya bataatee
sample-chap26-270.wav,92656,veena ab chup thee
sample-chap6-113.wav,576872,dev kee baat sunakar pannaalaal va nirmala ko mahasoos hua ki dev ke shabdon mein kathorata thee adiga the shabd usake  jinhen koee na badal saka
sample-chap29-176.wav,209960,shaayad itana stetas hee nahee hai usaka ki kharcha sahan kare
sample-chap20-79.wav,9030,ye daarlingavaarling chhodo
sample-chap2-125.wav,289340,milane kee ichchha jataee aur aise mein chat manganee pat shaadee ho gaee
sample-chap10-31.wav,183500,aapaka to kuchh jyaada hee rakh raha hai
sample-chap19-129.wav,18225,kya yahee tareeka rah gaya hai mareej ko dilaasa dene ka
sample-chap27-324.wav,287576,jaisee jisakee soch hotee hai usase adhik to socha nahee ja sakata
sample-chap19-94.wav,16553,agale hee din ka samay lekar vah ghar laut aae
sample-chap14-142.wav,27420,dev ka aadha dard to use theek hota mahasoos hua
sample-chap4-211.wav,165860,tab pramod ramesh amit uth gae
sample-chap6-106.wav,140284,aur hamaaree koee maang nahin hai
sample-chap16-18.wav,14672,dev se apanee ichchha jaahir kar dee thee usane
sample-chap27-206.wav,119996,hamen teree khushee kee paravaah hai beta
sample-chap17-151.wav,15508,duhkh kee ghadee jald hee tal jaegee
sample-chap20-166.wav,15299,aap yahaan se seedhe chalakar vaheen pahunch jaeee
sample-chap27-263.wav,153512,prem to baarabaar chhuttee nahin aa sakata
sample-chap6-201.wav,142928,naachenge bhaee pahale khaana kha lete hain
sample-chap29-223.wav,51200,chalo theek hai
sample-chap18-48.wav,53542,aur usakee baanh thaame prem kamare se baahar nikalate hue nirmala se bola amma jee ab aap aantee ko rajanee ke paas le jao aur inake jalapaan ka prabandh karo
sample-chap18-174.wav,17598,priya kee bhaavanaon kee pooree pakad thee geeta ko
sample-chap27-272.wav,105884,yahaan doon skool mein padata hai
sample-chap15-158.wav,47900,mammee bas aapase meree vinatee hai ki is vishay mein aap kabhee bhee dev ya usake parivaar vaalon se koee jikr na karana
sample-chap26-90.wav,208196,dar se grast hue bolee naana veena aisa mat karana
sample-chap3-24.wav,107648,thoda aaraam karenge
sample-chap13-125.wav,21986,yah kahakar unhonne dev kee phaeel par apane nots likhane shuroo kiye
sample-chap10-60.wav,534536,komal jaise amit ke man kee chaahana ko bhaanp chukee thee amit ko muskuraate dekhakar phir bolee  kyon amit theek rahega na
sample-chap26-245.wav,743568,lekin apanee baat kahane ke baad use ekaek laga jaise amit ke chhotese prashn ke utar mein jo shabd kahe hai ve sab sach to nahin na to vah koee kitaab padhatee thee na ab padhatee hai
sample-chap16-168.wav,35152,jo ho chuka hai use ham ab badal nahin sakate  garg saahab ne apanee baat vaheen khatm kar dee
sample-chap22-125.wav,169388,sabhee gaddagadd hue baahar kee or badh gae
sample-chap18-73.wav,9866,mammee nahin jaane dengee abhee
sample-chap3-94.wav,179972,rishtedaaree mein log rishta to ab bhee la rahe hain
sample-chap23-13.wav,284048,sandesh milane ke baad to vah adhik aashaanvit ho gaya hai
sample-chap9-97.wav,305216,usaka bhee man hua ki vah uthe aur taiyaar hokar ghar se baahar nikal jae
sample-chap30-163.wav,225836,to kya aap ghar se hee saara kaam karate hai amit ne poochha haan
sample-chap8-133.wav,356372,is baar jab ramesh bhaee chhuttee aae to unhonne mere doktar se jaakar baat kee
sample-chap14-59.wav,22613,dev ka mere jeevan mein aana likha tha vah ho gaya
sample-chap3-77.wav,136756,kuchh kaam nahin kar pa rahee thee
sample-chap14-45.wav,9657,kisee se bhee nahin bologe
sample-chap8-106.wav,174680,mere daidee ne kuchh aisa nahin bataaya ghar mein
sample-chap11-11.wav,354608,skolaraship ke sahaare vah apanee shaadee ka khyaal nahin la sakata tha
sample-chap30-168.wav,349316,use to shaayad baatacheet shuru karane ka avasar chaahie tha mai to ab koee naya kaam karana bhee nahin chaahata
sample-chap3-34.wav,187028,baakee do usake bhaee hain aur ek dost
sample-chap29-71.wav,114704,vah bhaav vihval ho raha tha
sample-chap23-53.wav,185264,dev kee dasha ko dekhakar kuchh bol nahin pa rahee thee
sample-chap25-145.wav,148220,chup rahane ke siva kuchh nahee karatee
sample-chap27-34.wav,110292,bahut achchha laga amit tumase milakar
sample-chap14-136.wav,18434,theek rahenge to mammeedaidee ko steshan chhodane chalenge
sample-chap4-145.wav,191440,ramesh ne usakee or dekhate hue kuchh sochana shuroo kar diya
sample-chap18-51.wav,13418,prateeksha adhik na karanee padee use
sample-chap19-114.wav,26375,yadi kabhee jaroorat huee tabhee amit ko kahenge saath chalane ke lie
sample-chap23-105.wav,303452,vah kuchh kahane ke lie taiyaar ho hee raha tha ki prem kamare mein aa gaya
sample-chap20-154.wav,11955,vah baahar baithe hain
sample-chap12-52.wav,359900,mujhe dekho shaadee ke baad saal mein sirph doteen maheene hee apane pati ke paas rah paatee hoon
sample-chap22-211.wav,174680,rulaee rok na sakee pannaalaal ko aaya dekhakar
sample-chap23-112.wav,114704,bas aur kuchh nahin
sample-chap8-14.wav,312272,lekin apane manobhaavon ko vah seedhesaadhe shabdon mein vyakt na kar paatee thee
sample-chap21-49.wav,292868,saath hee vah jadeebootiyon se kaee asaadhy beemaariyon ka ilaaj karate hain
sample-chap21-149.wav,308744,veena ro bhee rahee thee lekin apanee vedana ko apane shabdon mein vyakt karane kee koshish bhee kar rahee thee
sample-chap15-46.wav,11328,ab sone kee koshish karo
sample-chap20-21.wav,37451,taiksee vaale ke munh se yah sunakar sabhee ne raahat kee saans lee aur taiksee mein samaan rakhakar paitrol pamp kee or chal die
sample-chap19-161.wav,6940,dev uth khada hua
sample-chap30-241.wav,123524,us raaja ke vajeer kee baat karata hai
sample-chap2-239.wav,182620,haan dev kitana sundar tha
sample-chap3-28.wav,194084,khush ho gaee thee aane vaalon kee sooraten dekhakar
sample-chap25-126.wav,315800,agale din subahasavere vah un sabako bas par bitha kar laut aaya
sample-chap22-147.wav,329912,jaanatee hoon yahee sochakar tumane bataana theek nahin samajha hoga ki mujhe duhkh hoga
sample-chap19-177.wav,19061,sahayogiyon ka haalachaal poochhata aur vaapis ghar chala jaata
sample-chap6-218.wav,60020,kal main paartee doonga
sample-chap28-100.wav,282284,ghar mein nae mehamaan ke svaagat ke lie bhee vah svayan ko taiyaar karane laga tha
sample-chap4-112.wav,250532,saath hee likh doonga aaaipareshan ke vishay mein kuchh aur poochhana ho to bataen
sample-chap19-45.wav,10075,apana duhkh bhee use sukh lagata hai
sample-chap11-41.wav,261996,dev tanaav mein rahata tha aksar shaam beet jaane ke baad
sample-chap2-185.wav,87364,dev ka hee naam
sample-chap29-297.wav,201140,pyaar se kabheekabhaar usake lie apane jeb kharch mein se kuchh upahaar bhee le aatee thee
sample-chap27-260.wav,273464,main kal hee dillee laut kar vigyaapan doonga mammee aap chinta na karo
sample-chap2-241.wav,102356,kho gaee vah beete dinon mein
sample-chap23-12.wav,144692,aaj unhonne sandesh bhijavaaya hai
sample-chap4-71.wav,119996,vigyaapan mein aaaipareshan ke baare mein
sample-chap28-93.wav,321092,vah har var mein dev dekhana chaahegee aur aise mein use koee bhee pasand nahin aaega
sample-chap25-19.wav,262880,apane paas bithaate hue bole kaho kaise chal raha hai
sample-chap4-21.wav,560996,isee ka parinaam tha ki har ravivaar ko vah akhabaar mein vaivaahik kaaailam ko dhyaan se dekhatee aur svayan apane pita kee taraph se patr likh detee thee
sample-chap15-164.wav,32435,jo ho chuka usaka ab kya rona maan jo ho raha hai main usee se khush hoon
sample-chap15-143.wav,15090,mainne dev ke gunon ko apana liya
sample-chap21-106.wav,125288,kaaya bhee ksheen pad gaee thee usakee
sample-chap27-292.wav,137636,mere ghar mein yah sab nahin chalega
sample-chap20-11.wav,37033,lekin hamaare paas pata nahin hai bas itana maaloom hai unaka hee saantaakruj mein paitrol pamp hai
sample-chap9-103.wav,282284,lekin vah thandee hava usako aatmavibhor nahin kar sakee
sample-chap24-98.wav,305216,ghar par sabhee jaanapahachaan vaale aate rahate hain aur sau tarah ke prashn karate hain
sample-chap20-66.wav,32644,usane apane chehare par muskaan bikherane kee cheshta kee  baajaar se kuchh mangavaana hai
sample-chap10-16.wav,136752,bas ab taiyaar hona hai sabako
sample-chap18-221.wav,23240,tab veena maan ko patr likhane baith gaee
sample-chap3-98.wav,328148,ladakee achchhee mile yahee ichchha hai aur iseelie sochata hoon akhabaar mein vigyaapan de diya jae
sample-chap23-83.wav,243476,isake lie kisee ko mujhe mere kartavy ka smaran karavaana jaruree nahin
sample-chap29-19.wav,220544,vivaah ke baad veena ko koee sasuraal nahin mila is baar
sample-chap29-266.wav,395180,aur amit va priya shishtaachaar aur arun ke apanepan se behaal hue neend kee behaalee ko bhoole hue the
sample-chap26-129.wav,296396,lekin karata kya yahee bola kya karun mammee mujhe to kuchh samajh nahee aata
sample-chap22-130.wav,107648,priya ne likha tha
sample-chap10-57.wav,77660,dillee ghoomen
sample-chap13-114.wav,40168,itana bold kadam jo aapane uthaaya dev se shaadee karane ka usake baad to yah chhotaamota dard to laga hee rahata hai
sample-chap3-7.wav,155276,kad sabhee ka chhah phut ke aasapaas tha
sample-chap17-220.wav,61066,veena ne bhee nirnay kar liya tha akele na jaane ka
sample-chap25-205.wav,149984,vah veena kee ichchha ko nahee badalana chaahata tha
sample-chap7-44.wav,93536,oparetar kee aavaaz thee
sample-chap25-98.wav,90008,yahee to mai kah raha hoon
sample-chap20-31.wav,11746,veena ne dev ka parichay diya
sample-chap8-82.wav,236420,lekin vah kya hota hai us par mainne adhik dhyaan nahin diya
sample-chap25-195.wav,68840,lekin roo nahin
sample-chap25-46.wav,322856,yah sujhaav prophesar mattoo ka tha jise dev kee salaah par hee naukaree ke lie chuna gaya tha
sample-chap25-155.wav,404000,maan ne use keval itana hee kaha ek din se jyaada tum na rukana aur veena ko saath hee lekar aana
sample-chap4-16.wav,95300,sabane haan kar dee
sample-chap27-305.wav,259352,lekin kuchh samay baad sab apaneeapanee jindagee mein vyast ho jaenge
sample-chap6-24.wav,287576,kahaan tak jaana hai betee kya modal taun tumhaare raaste mein aaega
sample-chap28-85.wav,252296,saath hee kah diya ki unaka phon aae to kade shabdon mein unhen mana kar den
sample-chap24-62.wav,97064,mere priy amit
sample-chap24-94.wav,185264,duhkh sabhee ko hai par sabhee bhool jaenge kuchh samay pashchaat
sample-chap26-195.wav,183500,aur tab amit ne use dheere se saaree baat bataee
sample-chap20-163.wav,22613,ek ajay va rashmi ka vyavahaar aur doosara mistar shaah ka
sample-chap22-17.wav,141164,kaam kee baat karana bhool chuka tha
sample-chap10-117.wav,209076,dev veena ke shabd sunakar aatmavibhor ho utha tha
sample-chap3-59.wav,510724,dillee se aae the dev dev ke bade bhaee kamaandar ramesh kumaar unakee patnee maalatee mitr pramod va chhota bhaee amit
sample-chap13-98.wav,21986,tab kuchh aaraam mila  dev ne vistaar se bataaya
sample-chap14-105.wav,34316,patipatnee mein itana pyaar ho gaya hai ki ab ekadoosare ke bina kaheen rahana nahin chaahate
sample-chap10-130.wav,163212,usase sahavaas kee ichchha thee
sample-chap6-195.wav,388124,van ve tikit  samaapt hote hee ramesh ne sueen oopar utha dee aur kaha pramod se  maja aa gaya
sample-chap11-32.wav,172032,dekho meree maanon tum bhee yahee karana
sample-chap16-194.wav,7985,vah theek ho jaega
sample-chap14-32.wav,10493,veena ke mukh se aisa sunakar
sample-chap29-22.wav,188792,arun kee maan akelee chhotese kiraaye ke phlait mein rahatee thee
sample-chap19-63.wav,32435,maan nirmala ne tab amit ko yahee kaha tha beta man ko samajhaaya hai mainne tumhe dekhakar
sample-chap6-174.wav,344024,amit ka aadha dhyaan sabakee baaton mein aur aadha dhyaan rikordapleyar kee or tha
sample-chap5-134.wav,356372,abhee vah pandrah saal kee thee lekin samay ke lihaaj se vah umr vivaah yogy hee thee
sample-chap15-186.wav,18434,tumhaaree betee khush hai aur isee mein tumhaaree khushee hai
sample-chap10-190.wav,471032,abhee vah kuchh sochatee ki dev ne phir se sigaret sulaga lee aur kash lete hue bola  veena mujhe maaph karana
sample-chap16-1.wav,32853,haradam use lagata tha ki veena hai usake saath to usaka dard koee maayane nahin rakhata
sample-chap24-25.wav,179972,iseelie yah kshanik ulajhan bhee door ho gaee thee
sample-chap3-43.wav,268172,baal bhee chhotechhote
sample-chap20-72.wav,15090,achchha jaisa tum theek samajho
sample-chap20-206.wav,21150,tabhee veena ke prashn ne usakee bhaavukata ko aur badha diya
sample-chap28-103.wav,74132,dhare se aur rishte aae
sample-chap21-135.wav,107648,bas ab kuchh nahin raha shesh
sample-chap21-41.wav,264644,tab suneeta bhee bahut roee thee
sample-chap10-116.wav,292868,jahaan main aur tum bina kisee ke dakhal ke apana jeevan vyateet kar saken
sample-chap7-109.wav,96180,yahee the baaraatee
sample-chap13-17.wav,12791,dev tadap raha hai dard ke kaaran
sample-chap2-196.wav,163216,naheennaheen dev tum maayoos na ho
sample-chap5-105.wav,190556,bachapan mein bahut shauk the nirmala ke
sample-chap3-39.wav,187908,mammee kah rahee hai chaay tumhen hee le jaanee hai bheetar
